strain_id,B_noMTX_Fluconazole.ERV25_EMP47,B_noMTX_Fluconazole.ERG11_ACF2,B_noMTX_Fluconazole.HNM1_ERG11,B_noMTX_Fluconazole.SSH1_ERG11,B_noMTX_Fluconazole.HUG1_ALO1,B_noMTX_Fluconazole.ADE17_PGM2,B_noMTX_Fluconazole.ALO1_HYR1,B_noMTX_Fluconazole.DHH1_LSM3,B_noMTX_Fluconazole.noPPI_reference,B_noMTX_Fluconazole.MID2_PIN2,B_noMTX_Fluconazole.PLM2_HNM1,B_noMTX_Fluconazole.HNM1_TPO1,B_noMTX_Fluconazole.RET2_EMP47,B_noMTX_Fluconazole.SSH1_ORM2,B_noMTX_Fluconazole.MID2_MAM33,B_noMTX_Fluconazole.ERG11_ERV25,B_noMTX_Fluconazole.RET2_SNA3,B_noMTX_Fluconazole.SSH1_PIS1,B_noMTX_Fluconazole.ERG11_HYR1,B_noMTX_Fluconazole.SRO9_DHH1,B_noMTX_Fluconazole.SSH1_ERV25,B_noMTX_Fluconazole.ADE17_GIS2,B_noMTX_Fluconazole.FMP45_MID2,B_noMTX_Fluconazole.ERV25_UIP4,B_noMTX_Fluconazole.ERG27_ACF2,B_noMTX_Fluconazole.MID2_WSC2,B_noMTX_Fluconazole.SRO9_SGN1,B_noMTX_Fluconazole.GTR1_SLM4,B_noMTX_Fluconazole.HUG1_ADE17,B_noMTX_Fluconazole.SRO9_GIS2,B_noMTX_Fluconazole.SNA4_GTR2,B_noMTX_Fluconazole.PMC1_CTR2,B_noMTX_Fluconazole.MID2_RSN1,B_noMTX_Fluconazole.ALO1_UIP4,B_noMTX_Fluconazole.PLM2_SNA3,B_noMTX_Fluconazole.HNM1_TPO2,B_noMTX_Fluconazole.ERG11_MID2,B_noMTX_Fluconazole.ERV25_ERG5,B_noMTX_Fluconazole.HNM1_MAM33,B_noMTX_Fluconazole.SNA4_VAC8,B_noMTX_Fluconazole.HNM1_TPO4,B_noMTX_Fluconazole.ERG11_ERG5,B_noMTX_Fluconazole.ERG11_ORM2,B_noMTX_Fluconazole.FMP45_MEP1,B_noMTX_Fluconazole.HUG1_PGM2,B_noMTX_Fluconazole.TPO1_TPO2,B_noMTX_Fluconazole.RET2_EMP70,B_noMTX_Fluconazole.HNM1_RBD2,B_noMTX_Fluconazole.ERV25_ORM2,B_noMTX_Fluconazole.ERV25_PIS1,B_noMTX_Fluconazole.MID2_TPO4,B_noMTX_Fluconazole.PMC1_GTR2,B_noMTX_Fluconazole.FMP45_HNM1,B_noMTX_Fluconazole.ERG11_TPO4,B_noMTX_Fluconazole.ADE17_HYR1,B_noMTX_Fluconazole.ERG11_PIS1,B_noMTX_Fluconazole.TPO1_TCB2,B_noMTX_Fluconazole.MID2_TPO2,B_noMTX_Fluconazole.TPO1_MID2,B_noMTX_Fluconazole.ALO1_ADE17,B_noMTX_Fluconazole.ERV25_RBD2,B_noMTX_Fluconazole.HNM1_MID2
258,18.0,2.0,12.0,225.0,173.0,5.0,5.0,83.0,8.0,24.0,7.0,325.0,3.0,2.0,64.0,3.0,4.0,2.0,293.0,15.0,51.0,22.0,26.0,15.0,269.0,8.0,44.0,5.0,13.0,26.0,340.0,7.0,2.0,3.0,116.0,271.0,6.0,152.0,168.0,193.0,112.0,10.0,6.0,52.0,7.0,54.0,11.0,227.0,5.0,361.0,83.0,16.0,31.0,4.0,25.0,115.0,4.0,77.0,4.0,249.0,865.0,83.0
27,3.0,0.0,0.0,5.0,2.0,5.0,2.0,3.0,5.0,0.0,4.0,8.0,0.0,2.0,2.0,2.0,54.0,1.0,1.0,3.0,5.0,7.0,0.0,5.0,0.0,9.0,4.0,0.0,1.0,2.0,6.0,5.0,1.0,31.0,3.0,4.0,0.0,0.0,1.0,1.0,6.0,9.0,3.0,4.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,5.0,0.0,3.0,18.0,7.0,33.0,2.0,1.0,0.0,4.0,0.0
270,552.0,10.0,23.0,4.0,9.0,4.0,5.0,5.0,1421.0,4.0,9.0,197.0,1.0,6.0,8.0,9.0,1.0,7.0,0.0,1.0,10.0,4.0,83.0,617.0,0.0,7.0,8.0,2.0,1.0,0.0,25.0,2.0,2.0,4.0,1.0,304.0,0.0,113.0,871.0,1.0,110.0,12.0,273.0,317.0,1.0,10.0,1.0,11.0,14.0,4.0,2.0,15.0,2.0,3.0,19.0,4.0,4.0,6.0,2.0,5.0,15.0,1.0
271,20.0,4.0,19.0,4.0,1519.0,12.0,157.0,34.0,3.0,58.0,16.0,5.0,7.0,0.0,231.0,1.0,7.0,2.0,4.0,563.0,23.0,1.0,1300.0,31.0,130.0,8.0,12.0,13.0,62.0,247.0,14.0,424.0,4.0,150.0,65.0,10.0,12.0,4.0,61.0,3.0,18.0,13.0,14.0,7.0,16.0,19.0,2.0,7.0,232.0,2.0,53.0,837.0,9.0,10.0,5.0,4.0,15.0,129.0,10.0,1554.0,27.0,55.0
286,5.0,0.0,0.0,0.0,257.0,2.0,20.0,87.0,7.0,1.0,10.0,3.0,10.0,1.0,7.0,0.0,6.0,14.0,5.0,0.0,6.0,1.0,1.0,2.0,59.0,4.0,4.0,2.0,4.0,1.0,96.0,30.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,32.0,7.0,5.0,1.0,28.0,3.0,1032.0,14.0,1.0,3.0,2.0,1.0,60.0,1.0,1.0,10.0,1.0,7.0,4.0,191.0,15.0,7.0,0.0
289,1090.0,2.0,288.0,10.0,61.0,4.0,144.0,55.0,19.0,14.0,423.0,157.0,2.0,21.0,565.0,4.0,4.0,0.0,67.0,13.0,315.0,3.0,155.0,24.0,2.0,68.0,114.0,12.0,32.0,213.0,151.0,388.0,37.0,341.0,12.0,234.0,15.0,85.0,170.0,2.0,35.0,50.0,15.0,18.0,27.0,12.0,6.0,11.0,107.0,8.0,140.0,1185.0,336.0,10.0,24.0,7.0,3.0,154.0,21.0,265.0,4928.0,584.0
29,6.0,1.0,38.0,4.0,5.0,1.0,4.0,15.0,2.0,4.0,2.0,5.0,0.0,2.0,2.0,0.0,1.0,2.0,0.0,57.0,0.0,6.0,23.0,5.0,2.0,3.0,197.0,0.0,2.0,5.0,7.0,6.0,0.0,25.0,2.0,3.0,1.0,4.0,0.0,4.0,1.0,6.0,3.0,7.0,0.0,0.0,2.0,3.0,2.0,1.0,6.0,4.0,7.0,17.0,5.0,11.0,2.0,2.0,0.0,2.0,4.0,2.0
291,5.0,7.0,1.0,4.0,20.0,2.0,3.0,12.0,9.0,6.0,0.0,3.0,2.0,9.0,8.0,2.0,1.0,8.0,3.0,9.0,1.0,1.0,0.0,18.0,1.0,2.0,4.0,2.0,7.0,3.0,4.0,35.0,0.0,2.0,0.0,0.0,2.0,210.0,7.0,1.0,0.0,3.0,2.0,4.0,0.0,0.0,2.0,4.0,9.0,9.0,0.0,11.0,3.0,3.0,6.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
292,1.0,36.0,0.0,2.0,19.0,1.0,1.0,5.0,6011.0,2.0,19.0,13.0,2.0,56.0,1.0,2.0,2.0,41.0,1.0,7.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,3.0,2.0,1.0,9.0,0.0,90.0,0.0,1.0,1.0,27.0,1.0,1.0,25.0,3.0,0.0,124.0,0.0,15.0,0.0,3.0,25.0,4.0,0.0,1.0,1.0,2.0,43.0,1.0,0.0,14.0,0.0,4.0,18.0,3.0
294,67.0,17.0,139.0,143.0,70.0,5.0,272.0,47.0,111.0,18.0,17.0,67.0,18.0,6.0,35.0,2.0,23.0,15.0,2401.0,799.0,88.0,22.0,5.0,453.0,15.0,18.0,90.0,17.0,30.0,33.0,297.0,1099.0,7.0,61.0,13.0,12.0,113.0,8.0,7.0,4.0,11.0,4.0,5.0,7.0,10.0,20.0,19.0,10.0,444.0,9.0,600.0,654.0,222.0,8.0,9.0,5.0,16.0,142.0,17.0,577.0,16.0,727.0
296,63.0,511.0,53.0,1405.0,1306.0,37.0,334.0,677.0,37.0,265.0,814.0,31.0,37.0,46.0,598.0,8.0,48.0,5.0,53.0,1707.0,212.0,31.0,110.0,834.0,30.0,25.0,43.0,6973.0,584.0,30.0,1059.0,569.0,11.0,336.0,88.0,359.0,50.0,12.0,6.0,987.0,587.0,13.0,22.0,17.0,37.0,2528.0,41.0,15.0,191.0,11.0,53.0,986.0,62.0,38.0,53.0,31.0,3493.0,24.0,89.0,1113.0,3334.0,719.0
299,438.0,11.0,1.0,8.0,10.0,7.0,7.0,49.0,11.0,11.0,12.0,235.0,10.0,6.0,11.0,1.0,1.0,757.0,1.0,3.0,71.0,8.0,6.0,3.0,3.0,1.0,2.0,10.0,16.0,2.0,2.0,11.0,0.0,4.0,14.0,2.0,364.0,370.0,1.0,3.0,25.0,2.0,4.0,1.0,2.0,7.0,2.0,2.0,9.0,3.0,2.0,6.0,1.0,6.0,5.0,3.0,3.0,38.0,3.0,47.0,374.0,11.0
307,7.0,2.0,4.0,2.0,13.0,6.0,2.0,8.0,4.0,60.0,226.0,2.0,1.0,0.0,58.0,2.0,0.0,1.0,0.0,159.0,2.0,2.0,40.0,1.0,19.0,11.0,4.0,4.0,7.0,299.0,3.0,7.0,13.0,5.0,7.0,3.0,558.0,2.0,1.0,27.0,3.0,2.0,44.0,7.0,0.0,0.0,0.0,11.0,1.0,3.0,16.0,5.0,10.0,1.0,5.0,2.0,4.0,9.0,0.0,461.0,2.0,28.0
308,1.0,0.0,0.0,1.0,5.0,0.0,4.0,21.0,2.0,25.0,2.0,2.0,0.0,2.0,3.0,0.0,1.0,4.0,1.0,6.0,3.0,5.0,2.0,1.0,0.0,6.0,8.0,3.0,2.0,7.0,4.0,2.0,2.0,1.0,0.0,3.0,3.0,3.0,2.0,5.0,5.0,2.0,2.0,3.0,0.0,0.0,0.0,10.0,2.0,2.0,10.0,2.0,0.0,4.0,7.0,2.0,1.0,6.0,0.0,2.0,4.0,1.0
31,2.0,0.0,3.0,50.0,9.0,1.0,0.0,5.0,41.0,2.0,14.0,0.0,0.0,3.0,33.0,1.0,0.0,0.0,0.0,1.0,4.0,5.0,136.0,2.0,0.0,0.0,26.0,156.0,6.0,28.0,2.0,1.0,0.0,1.0,4.0,6.0,9.0,1.0,1.0,2.0,4.0,3.0,1.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,5.0,46.0,3.0,12.0,1.0,1.0,0.0,1.0,1.0,5.0,162.0
311,6.0,3.0,4.0,1.0,12.0,2.0,2.0,18.0,722.0,22.0,6.0,0.0,6.0,9.0,1.0,0.0,1.0,8.0,2.0,22.0,5.0,2.0,3.0,1.0,1.0,4.0,2.0,6.0,7.0,15.0,0.0,33.0,1.0,2.0,3.0,7.0,5.0,7.0,5.0,11.0,4.0,2.0,1.0,27.0,2.0,4.0,0.0,6.0,8.0,7.0,7.0,11.0,1.0,4.0,8.0,2.0,1.0,2.0,1.0,2.0,9.0,2.0
312,1044.0,0.0,3.0,5.0,18.0,5.0,4.0,18.0,4.0,6.0,13.0,1.0,0.0,19.0,4.0,3.0,3.0,2.0,113.0,37.0,8.0,4.0,3.0,11.0,2.0,5.0,248.0,9.0,1.0,4.0,4.0,2.0,3.0,10.0,4.0,2.0,2.0,1.0,4.0,6.0,15.0,75.0,277.0,312.0,0.0,2.0,4.0,3.0,0.0,4.0,12.0,7.0,580.0,2.0,10.0,17.0,1.0,1.0,2.0,46.0,7.0,55.0
32,5.0,0.0,0.0,2.0,13.0,0.0,0.0,15.0,0.0,4.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,3.0,0.0,2.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,12.0,0.0
320,38.0,21.0,63.0,736.0,27.0,36.0,259.0,35.0,24.0,8.0,653.0,180.0,10.0,328.0,28.0,88.0,18.0,25.0,261.0,30.0,2711.0,40.0,17.0,61.0,14.0,8.0,20.0,13.0,70.0,4.0,77.0,22.0,23.0,50.0,56.0,1173.0,163.0,308.0,1053.0,3363.0,1250.0,495.0,41.0,468.0,12.0,396.0,9.0,139.0,176.0,42.0,13.0,1325.0,170.0,51.0,115.0,76.0,33.0,129.0,196.0,112.0,107.0,155.0
323,2.0,21.0,2.0,39.0,98.0,2.0,2.0,2.0,3064.0,2.0,17.0,24.0,1.0,33.0,6.0,10.0,9.0,33.0,0.0,2.0,98.0,6.0,34.0,3.0,10.0,0.0,1.0,2.0,3.0,1.0,3.0,32.0,0.0,4.0,5.0,1.0,4.0,11.0,2.0,0.0,16.0,4.0,0.0,144.0,4.0,7.0,3.0,0.0,23.0,7.0,1.0,3.0,6.0,4.0,30.0,11.0,0.0,5.0,0.0,0.0,8.0,4.0
325,89.0,4522.0,166.0,30.0,2742.0,4.0,13.0,26.0,50.0,16.0,14.0,107.0,10.0,137.0,267.0,156.0,31.0,103.0,3.0,5.0,641.0,12.0,12.0,52.0,253.0,121.0,17.0,6.0,477.0,6.0,6.0,103.0,6.0,2687.0,9.0,175.0,198.0,153.0,5.0,14.0,38.0,1377.0,27.0,57.0,27.0,141.0,11.0,3.0,583.0,41.0,43.0,49.0,405.0,90.0,24.0,48.0,629.0,9.0,33.0,20.0,21.0,33.0
33,3.0,4.0,0.0,4.0,0.0,7.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,8.0,22.0,0.0,0.0,4.0,1.0,0.0,7.0,0.0,38.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,7.0,1.0,0.0,0.0,1.0,5.0,12.0,18.0,3.0,4.0,7.0,0.0,0.0,0.0,0.0,222.0,6.0,1.0,2.0,0.0,3.0,8.0,0.0,3.0,2.0,0.0,320.0,1.0,5.0
335,5.0,5.0,2.0,65.0,27.0,1.0,2.0,4.0,6.0,2.0,7.0,12.0,4.0,3.0,45.0,3.0,2.0,1.0,2.0,1.0,28.0,1.0,34.0,2.0,70.0,20.0,2.0,0.0,5.0,0.0,0.0,3.0,2.0,3.0,2.0,1.0,2.0,2.0,5.0,1.0,8.0,8.0,4.0,1.0,2.0,40.0,2.0,2.0,4.0,1.0,2.0,3.0,90.0,4.0,6.0,0.0,7.0,9.0,144.0,212.0,79.0,0.0
336,188.0,3.0,1.0,3.0,19.0,1.0,2.0,13.0,5.0,0.0,5.0,5.0,14.0,0.0,5.0,4.0,11.0,5.0,4.0,6.0,12.0,3.0,98.0,3.0,29.0,2.0,6.0,0.0,5.0,4.0,3.0,234.0,1.0,4.0,2.0,1.0,6.0,271.0,5.0,1.0,7.0,4.0,5.0,138.0,6.0,148.0,23.0,0.0,8.0,4.0,4.0,138.0,50.0,7.0,3.0,13.0,116.0,1.0,580.0,0.0,76.0,17.0
337,216.0,29.0,32.0,307.0,3984.0,20.0,517.0,2783.0,25.0,88.0,874.0,26.0,8.0,266.0,225.0,18.0,12.0,698.0,16.0,82.0,2023.0,67.0,627.0,1286.0,119.0,855.0,718.0,2322.0,65.0,837.0,186.0,167.0,51.0,510.0,101.0,57.0,44.0,1552.0,386.0,4.0,51.0,223.0,37.0,18.0,25.0,97.0,19.0,14.0,395.0,178.0,242.0,120.0,406.0,96.0,13.0,101.0,207.0,12.0,3.0,1589.0,822.0,76.0
339,4.0,17.0,2.0,3.0,26.0,6.0,0.0,13.0,22.0,14.0,14.0,6.0,2.0,1174.0,735.0,1.0,7.0,15.0,1.0,280.0,41.0,5.0,41.0,5.0,2.0,15.0,13.0,312.0,9.0,736.0,7.0,4.0,12.0,7.0,4.0,3.0,15.0,11.0,1.0,2.0,5.0,6.0,102.0,18.0,10.0,3.0,9.0,8.0,5.0,3.0,205.0,5.0,9.0,221.0,4.0,798.0,1.0,7.0,1.0,0.0,72.0,542.0
347,8.0,1.0,2.0,2.0,41.0,1.0,17.0,1228.0,3.0,11.0,3.0,2.0,3.0,0.0,7.0,3.0,2.0,1.0,64.0,5.0,53.0,6.0,0.0,6.0,6.0,2.0,10.0,5.0,12.0,19.0,7.0,23.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,44.0,3.0,3.0,3.0,25.0,5.0,1.0,2.0,4.0,1.0,0.0,8.0,161.0,2.0,2.0,2.0,6.0,0.0,5.0,0.0,0.0,20.0,19.0
348,2.0,1.0,53.0,21.0,3.0,0.0,4.0,3.0,4.0,4.0,4.0,57.0,0.0,2.0,4.0,1.0,2.0,2.0,1.0,288.0,3.0,2.0,3.0,3.0,4.0,5.0,2.0,3.0,5.0,4.0,1.0,3.0,3.0,23.0,0.0,5.0,2.0,4.0,7.0,0.0,1.0,5.0,2.0,0.0,0.0,24.0,4.0,13.0,247.0,1.0,25.0,7.0,0.0,0.0,3.0,2.0,0.0,83.0,143.0,2.0,23.0,27.0
350,25.0,7.0,1.0,24.0,24.0,16.0,2.0,3.0,23.0,1.0,39.0,85.0,10.0,3.0,5.0,8.0,5.0,52.0,2.0,3.0,262.0,2602.0,25.0,8.0,213.0,7.0,6.0,3.0,2.0,14.0,157.0,11.0,6.0,411.0,192.0,389.0,17.0,10.0,3.0,9.0,288.0,19.0,7.0,319.0,1.0,2.0,9.0,0.0,2.0,55.0,19.0,0.0,7.0,22.0,58.0,35.0,6.0,1.0,1.0,153.0,3.0,34.0
354,5.0,4.0,5.0,1.0,1044.0,1.0,2.0,11.0,10.0,8.0,442.0,5.0,3.0,0.0,55.0,1.0,2.0,2.0,4.0,1.0,25.0,2.0,86.0,2.0,309.0,7.0,13.0,7.0,3.0,2.0,9.0,7.0,1.0,1.0,4.0,2.0,74.0,3.0,0.0,4.0,4.0,3.0,1.0,48.0,2.0,22.0,2.0,2.0,2.0,3.0,314.0,11.0,2.0,1.0,3.0,9.0,32.0,3.0,124.0,1.0,14.0,5.0
358,6.0,10.0,1.0,1.0,119.0,0.0,38.0,13.0,29.0,2.0,12.0,7.0,1.0,3.0,7.0,1.0,0.0,4.0,0.0,12.0,1.0,2.0,9.0,10.0,11.0,3.0,5.0,333.0,2.0,1.0,1.0,79.0,1.0,2.0,2.0,0.0,4.0,113.0,1.0,0.0,3.0,62.0,1.0,2.0,5.0,2.0,4.0,1.0,8.0,0.0,18.0,3.0,6.0,0.0,5.0,2.0,1.0,13.0,2.0,0.0,810.0,5.0
359,1.0,3.0,0.0,4.0,11.0,2.0,0.0,3.0,12.0,86.0,883.0,7.0,0.0,4.0,1.0,2.0,1.0,3.0,0.0,51.0,3.0,0.0,8.0,4.0,0.0,9.0,1.0,1.0,0.0,4.0,0.0,10.0,24.0,724.0,8.0,1.0,3.0,2.0,5.0,4.0,14.0,7.0,7.0,12.0,3.0,8.0,1.0,4.0,1.0,0.0,10.0,5.0,7.0,3.0,15.0,0.0,1.0,693.0,5.0,4.0,4.0,3.0
364,11.0,1012.0,6.0,1.0,23.0,11.0,3.0,12.0,57.0,10.0,10.0,7.0,0.0,3274.0,9.0,19.0,5.0,43.0,3.0,7.0,8.0,7.0,693.0,11.0,27.0,520.0,14.0,8.0,2.0,2.0,870.0,7.0,42.0,25.0,14.0,5.0,13.0,22.0,171.0,17.0,3.0,12.0,3.0,39.0,18.0,0.0,13.0,6.0,93.0,2.0,4.0,4.0,24.0,2.0,18.0,29.0,1.0,3.0,3.0,1.0,0.0,31.0
375,15.0,2.0,2.0,10.0,97.0,0.0,58.0,137.0,1.0,6.0,52.0,12.0,2.0,1.0,12.0,6.0,7.0,2.0,1.0,505.0,983.0,6.0,20.0,271.0,1.0,3.0,39.0,3.0,219.0,109.0,8.0,334.0,2.0,19.0,8.0,10.0,12.0,13.0,17.0,5.0,685.0,1.0,10.0,321.0,8.0,8.0,4.0,4.0,2.0,3.0,105.0,20.0,367.0,13.0,15.0,7.0,0.0,153.0,3.0,15.0,46.0,7.0
383,11.0,1.0,3.0,0.0,254.0,64.0,18.0,1303.0,22.0,14.0,5.0,8.0,3.0,31.0,62.0,6.0,1.0,3.0,2.0,526.0,4.0,533.0,68.0,38.0,1.0,4.0,22.0,15.0,11.0,13.0,8.0,118.0,6.0,33.0,9.0,2.0,337.0,6.0,13.0,8.0,7.0,431.0,7.0,238.0,4.0,0.0,3.0,66.0,4.0,266.0,72.0,845.0,313.0,8.0,18.0,5.0,2.0,7.0,12.0,191.0,9.0,8.0
385,4.0,6.0,0.0,3.0,12.0,1.0,5.0,21.0,1.0,19.0,3.0,2.0,1.0,1.0,3.0,0.0,2.0,0.0,3.0,18.0,4.0,5.0,1.0,11.0,0.0,7.0,5.0,2.0,4.0,7.0,6.0,1.0,2.0,2.0,4.0,3.0,0.0,2.0,4.0,3.0,2.0,2.0,2.0,4.0,1.0,0.0,0.0,11.0,4.0,2.0,15.0,4.0,0.0,1.0,5.0,9.0,2.0,1.0,0.0,2.0,3.0,1.0
387,2.0,19.0,0.0,0.0,111.0,0.0,1.0,427.0,3.0,70.0,6.0,6.0,1.0,0.0,64.0,0.0,11.0,0.0,2.0,53.0,12.0,2.0,7.0,37.0,1.0,67.0,2.0,1.0,2.0,47.0,4.0,5.0,10.0,3.0,1.0,5.0,2.0,1.0,3.0,0.0,59.0,11.0,3.0,1.0,0.0,3.0,95.0,39.0,0.0,0.0,11041.0,9.0,0.0,1.0,2.0,11.0,2.0,29.0,4.0,0.0,2.0,12.0
392,18.0,10.0,10.0,19.0,165.0,5.0,4.0,108.0,11.0,242.0,559.0,7.0,1.0,40.0,8.0,2.0,9.0,367.0,4.0,7.0,719.0,4.0,35.0,7.0,2.0,1.0,39.0,658.0,7.0,4.0,106.0,128.0,1.0,4.0,14.0,6.0,14.0,132.0,55.0,1.0,156.0,39.0,8.0,3.0,1.0,20.0,2.0,4.0,13.0,0.0,16.0,3.0,14.0,12.0,22.0,22.0,1.0,27.0,0.0,3.0,13.0,28.0
397,4.0,2.0,0.0,3.0,13.0,3.0,2.0,4.0,17.0,1.0,3.0,3.0,4.0,1.0,213.0,0.0,3.0,1.0,4.0,19.0,4.0,3.0,7.0,0.0,0.0,5.0,1.0,4.0,8.0,1.0,0.0,2.0,1.0,1.0,4.0,3.0,3.0,0.0,10.0,2.0,4.0,17.0,3.0,0.0,0.0,7.0,0.0,4.0,2.0,0.0,15.0,8.0,1.0,5.0,8.0,1.0,42.0,1.0,274.0,139.0,2.0,8.0
399,243.0,353.0,183.0,89.0,10861.0,26.0,54.0,469.0,50.0,99.0,611.0,303.0,11.0,9.0,1678.0,125.0,29.0,10.0,128.0,1489.0,451.0,58.0,1343.0,111.0,954.0,49.0,412.0,21.0,521.0,1061.0,42.0,210.0,12.0,22.0,56.0,167.0,713.0,78.0,10521.0,797.0,44.0,1188.0,1628.0,572.0,40.0,16.0,11.0,85.0,93.0,24.0,386.0,435.0,1263.0,34.0,3944.0,175.0,9.0,78.0,20.0,19.0,92.0,386.0
40,1.0,0.0,0.0,27.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,14.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,19.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,19.0,48.0,0.0
400,7.0,3.0,0.0,110.0,196.0,6.0,5.0,4.0,9.0,33.0,28.0,212.0,6.0,1.0,40.0,7.0,4.0,4.0,4.0,5.0,227.0,32.0,0.0,6.0,2.0,5.0,5.0,0.0,3.0,4.0,77.0,28.0,20.0,7.0,3.0,169.0,1.0,75.0,23.0,8.0,156.0,3.0,3.0,91.0,0.0,25.0,3.0,1010.0,112.0,267.0,11.0,12.0,0.0,6.0,86.0,3.0,410.0,75.0,20.0,5.0,6.0,2.0
406,177.0,13.0,50.0,9.0,961.0,22.0,147.0,7809.0,25.0,57.0,73.0,911.0,51.0,5.0,401.0,1938.0,54.0,10.0,82.0,19.0,1195.0,17.0,104.0,653.0,925.0,3071.0,94.0,13.0,57.0,14.0,374.0,369.0,15.0,77.0,17.0,684.0,3.0,585.0,120.0,6.0,166.0,939.0,24.0,36.0,39.0,4343.0,68.0,9.0,979.0,12.0,23.0,137.0,9.0,85.0,70.0,29.0,1398.0,52.0,1404.0,421.0,6631.0,56.0
408,3.0,0.0,3.0,1.0,50.0,4.0,3.0,20.0,2.0,3.0,2.0,3.0,1.0,0.0,30.0,1.0,0.0,1.0,2.0,3.0,97.0,5.0,23.0,4.0,1.0,6.0,3.0,4.0,15.0,0.0,22.0,7.0,0.0,1.0,4.0,1.0,7.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,4.0,0.0,0.0,1.0,2.0,1.0,15.0,13.0,25.0,4.0,1.0,2.0,4.0,1.0,0.0,0.0,1.0,3.0
409,10.0,4.0,20.0,313.0,44.0,12.0,15.0,23.0,7.0,666.0,110.0,12.0,5.0,3.0,184.0,6.0,17.0,66.0,2.0,741.0,46.0,13.0,2288.0,16.0,2.0,682.0,229.0,25.0,19.0,362.0,2.0,445.0,121.0,498.0,1364.0,17.0,398.0,64.0,206.0,3.0,144.0,108.0,104.0,13.0,7.0,10.0,22.0,48665.0,4.0,5.0,2129.0,1368.0,311.0,68.0,19.0,14.0,137.0,608.0,194.0,15.0,24.0,514.0
40_2,2.0,1.0,0.0,1.0,1.0,4.0,0.0,6.0,2.0,1.0,3.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,2.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,3.0,1.0,0.0,15.0,6.0,0.0,0.0,1.0,2.0,1.0,0.0
412,6.0,35.0,3.0,651.0,1816.0,2.0,83.0,26.0,1527.0,151.0,14.0,6.0,0.0,12.0,17.0,9.0,5.0,28.0,2.0,21.0,11.0,2.0,14.0,69.0,8.0,27.0,5.0,6.0,25.0,16.0,8.0,7.0,3.0,25.0,4.0,1.0,7.0,2115.0,160.0,3.0,7.0,8.0,6.0,54.0,12.0,5.0,3.0,755.0,28.0,3.0,24.0,25.0,434.0,6.0,17.0,9.0,1.0,18.0,3.0,9.0,20.0,64.0
418,4.0,4.0,2.0,0.0,45.0,2.0,1.0,5.0,2.0,2.0,5.0,2.0,0.0,1.0,26.0,4.0,1.0,0.0,0.0,5.0,6.0,4.0,2.0,3.0,2.0,10.0,3.0,1.0,3.0,0.0,1.0,0.0,1.0,3.0,2.0,6.0,3.0,3.0,6.0,2.0,6.0,2.0,4.0,1.0,0.0,5.0,0.0,9.0,2.0,0.0,10.0,14.0,1.0,0.0,8.0,2.0,4.0,2.0,2.0,0.0,7.0,2.0
420,5.0,0.0,2.0,4.0,9.0,0.0,11.0,4.0,13.0,26.0,6.0,11.0,3.0,1.0,6.0,2.0,2.0,0.0,2.0,964.0,4.0,6.0,1.0,4.0,0.0,11.0,69.0,1.0,9.0,86.0,9.0,8.0,6.0,50.0,3.0,24.0,2.0,9.0,4.0,3.0,4.0,4.0,0.0,59.0,4.0,2.0,0.0,13.0,2.0,230.0,17.0,6.0,3.0,1.0,5.0,1.0,7.0,251.0,0.0,78.0,3.0,44.0
