strain_id,B_MTX_5-FC.ALO1_HYR1,B_MTX_5-FC.SNA4_GTR2,B_MTX_5-FC.ERV25_UIP4,B_MTX_5-FC.PLM2_SNA3,B_MTX_5-FC.PMC1_CTR2,B_MTX_5-FC.SSH1_PIS1,B_MTX_5-FC.ALO1_UIP4,B_MTX_5-FC.ERG11_MID2,B_MTX_5-FC.noPPI_reference,B_MTX_5-FC.ERG11_ACF2,B_MTX_5-FC.ERV25_PIS1,B_MTX_5-FC.HNM1_MAM33,B_MTX_5-FC.ADE17_PGM2,B_MTX_5-FC.TPO1_TCB2,B_MTX_5-FC.HNM1_TPO1,B_MTX_5-FC.ERG11_ERG5,B_MTX_5-FC.ERV25_EMP47,B_MTX_5-FC.SSH1_ORM2,B_MTX_5-FC.ADE17_HYR1,B_MTX_5-FC.GTR1_SLM4,B_MTX_5-FC.HNM1_RBD2,B_MTX_5-FC.TPO1_TPO2,B_MTX_5-FC.ALO1_ADE17,B_MTX_5-FC.MID2_TPO4,B_MTX_5-FC.SSH1_ERG11,B_MTX_5-FC.MID2_TPO2,B_MTX_5-FC.FMP45_MID2,B_MTX_5-FC.FMP45_HNM1,B_MTX_5-FC.HNM1_ERG11,B_MTX_5-FC.ERV25_ERG5,B_MTX_5-FC.ERG27_ACF2,B_MTX_5-FC.HNM1_MID2,B_MTX_5-FC.ERV25_ORM2,B_MTX_5-FC.HUG1_ALO1,B_MTX_5-FC.ERG11_TPO4,B_MTX_5-FC.SRO9_SGN1,B_MTX_5-FC.MID2_RSN1,B_MTX_5-FC.DHH1_LSM3,B_MTX_5-FC.RET2_SNA3,B_MTX_5-FC.MID2_PIN2,B_MTX_5-FC.HNM1_TPO2,B_MTX_5-FC.RET2_EMP47,B_MTX_5-FC.ERG11_PIS1,B_MTX_5-FC.HUG1_PGM2,B_MTX_5-FC.MID2_MAM33,B_MTX_5-FC.SRO9_DHH1,B_MTX_5-FC.ADE17_GIS2,B_MTX_5-FC.MID2_WSC2,B_MTX_5-FC.SNA4_VAC8,B_MTX_5-FC.SSH1_ERV25,B_MTX_5-FC.PLM2_HNM1,B_MTX_5-FC.PMC1_GTR2,B_MTX_5-FC.ERV25_RBD2,B_MTX_5-FC.FMP45_MEP1,B_MTX_5-FC.ERG11_ERV25,B_MTX_5-FC.RET2_EMP70,B_MTX_5-FC.ERG11_HYR1,B_MTX_5-FC.TPO1_MID2,B_MTX_5-FC.ERG11_ORM2,B_MTX_5-FC.HNM1_TPO4,B_MTX_5-FC.SRO9_GIS2,B_MTX_5-FC.HUG1_ADE17
772,177.0,6.0,34.0,1.0,49.0,19.0,5.0,63.0,66.0,8.0,5.0,25.0,2.0,60.0,10.0,12.0,51.0,63.0,10.0,7.0,5.0,13.0,228.0,5.0,121.0,27.0,18.0,7.0,33.0,46.0,5.0,3.0,150.0,73.0,6.0,97.0,2.0,88.0,2.0,11.0,5.0,0.0,11.0,277.0,19.0,35.0,2.0,5.0,7.0,10.0,98.0,45.0,10.0,59.0,39.0,4.0,22.0,16.0,4.0,36.0,62.0,146.0
775,4.0,2.0,10.0,0.0,0.0,6.0,4.0,29.0,6.0,3.0,5.0,2.0,3.0,2.0,4.0,54.0,48.0,7.0,5.0,8.0,3.0,77.0,0.0,10.0,2.0,6.0,3.0,4.0,0.0,38.0,2.0,23.0,92.0,1.0,8.0,167.0,4.0,1.0,1.0,11.0,1.0,2.0,2.0,3.0,3.0,14.0,4.0,7.0,1.0,0.0,2.0,1.0,2.0,2.0,46.0,3.0,64.0,3.0,8.0,1.0,351.0,81.0
778,1912.0,247.0,2485.0,47.0,511.0,61.0,1289.0,1563.0,68.0,62.0,24.0,395.0,5.0,961.0,597.0,68.0,187.0,562.0,21.0,20246.0,16.0,2231.0,15.0,600.0,1125.0,415.0,344.0,328.0,616.0,537.0,723.0,3266.0,1213.0,2892.0,39.0,201.0,352.0,2583.0,45.0,197.0,225.0,20.0,193.0,5027.0,536.0,54.0,10.0,10.0,27.0,361.0,469.0,527.0,87.0,217.0,330.0,72.0,193.0,640.0,299.0,707.0,505.0,1369.0
782,3.0,1.0,4.0,0.0,1.0,1.0,2.0,7.0,0.0,2.0,4.0,1.0,0.0,0.0,3.0,19.0,1.0,0.0,1.0,2.0,0.0,11.0,0.0,13.0,1.0,0.0,0.0,0.0,2.0,5.0,1.0,3.0,36.0,0.0,3.0,12.0,1.0,9.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,14.0,0.0,3.0,0.0,8.0,7.0,14.0,1.0
783,1135.0,53.0,592.0,16.0,49.0,41.0,103.0,1895.0,381.0,668.0,81.0,1054.0,28.0,3422.0,2177.0,1587.0,44.0,42.0,49.0,68.0,3340.0,3328.0,22.0,41.0,422.0,45.0,154.0,1264.0,2365.0,1026.0,391.0,2185.0,314.0,23.0,903.0,3330.0,50.0,1378.0,51.0,111.0,49.0,54.0,2628.0,271.0,36.0,957.0,33.0,31.0,41.0,703.0,138.0,299.0,15.0,926.0,2061.0,75.0,371.0,3219.0,228.0,829.0,2003.0,23.0
784,2.0,3.0,7.0,1.0,0.0,0.0,0.0,5.0,1.0,2.0,4.0,8.0,0.0,0.0,7.0,31.0,0.0,2.0,9.0,17.0,5.0,18.0,0.0,2.0,1.0,2.0,2.0,12.0,3.0,3.0,2.0,9.0,1.0,2.0,1.0,12.0,1.0,4.0,2.0,3.0,3.0,1.0,10.0,3.0,3.0,2.0,2.0,0.0,6.0,0.0,0.0,3.0,1.0,8.0,10.0,2.0,2.0,4.0,17.0,7.0,2.0,2.0
789,4.0,1.0,6.0,1.0,0.0,2.0,4.0,101.0,5.0,4.0,3.0,4.0,0.0,0.0,4.0,1.0,3.0,9.0,1.0,2.0,0.0,16.0,1.0,3.0,1.0,0.0,0.0,5.0,1.0,6.0,2.0,1.0,82.0,1.0,3.0,38.0,2.0,12.0,3.0,2.0,1.0,0.0,3.0,3.0,1.0,1.0,2.0,0.0,4.0,1.0,0.0,0.0,0.0,4.0,461.0,4.0,2.0,2.0,11.0,0.0,8.0,0.0
79,13.0,1.0,3.0,1.0,7.0,286.0,13.0,4.0,137.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,1.0,51.0,1.0,3.0,1.0,1.0,0.0,3.0,11.0,1.0,151.0,40.0,4.0,5.0,14.0,1.0,12.0,317.0,0.0,9.0,2.0,5.0,1.0,13.0,0.0,1.0,3.0,562.0,15.0,22.0,1.0,0.0,11.0,1.0,0.0,12.0,26.0,4.0,8.0,5.0,1.0,0.0,45.0,0.0,3.0,1647.0
790,54.0,13.0,37.0,15.0,10.0,36.0,17.0,74.0,16.0,44.0,28.0,34.0,11.0,35.0,31.0,36.0,29.0,47.0,63.0,173.0,15.0,64.0,10.0,22.0,16.0,31.0,25.0,41.0,41.0,51.0,44.0,190.0,217.0,20.0,13.0,79.0,26.0,41.0,38.0,39.0,25.0,18.0,23.0,25.0,27.0,24.0,7.0,13.0,17.0,13.0,40.0,13.0,20.0,21.0,58.0,38.0,78.0,24.0,21.0,13.0,18.0,23.0
791,61.0,8.0,65.0,21.0,10.0,22.0,15.0,33.0,44.0,73.0,18.0,41.0,8.0,49.0,48.0,27.0,20.0,24.0,17.0,58.0,27.0,55.0,6.0,39.0,32.0,20.0,66.0,38.0,80.0,72.0,42.0,103.0,214.0,23.0,10.0,67.0,19.0,34.0,56.0,28.0,15.0,27.0,15.0,18.0,11.0,28.0,8.0,3.0,10.0,25.0,47.0,19.0,32.0,20.0,57.0,78.0,29.0,41.0,20.0,22.0,17.0,26.0
795,62.0,97.0,86.0,23.0,17.0,111.0,66.0,3044.0,54.0,110.0,169.0,99.0,18.0,48.0,52.0,4889.0,58.0,184.0,27.0,376.0,44.0,493.0,5.0,38.0,110.0,33.0,85.0,173.0,82.0,1244.0,22.0,2559.0,11564.0,31.0,316.0,834.0,73.0,73.0,46.0,87.0,53.0,27.0,704.0,50.0,8.0,83.0,41.0,10.0,38.0,66.0,32.0,23.0,19.0,86.0,9219.0,75.0,2791.0,24.0,594.0,33.0,1452.0,13.0
796,11.0,1.0,28.0,2.0,1.0,0.0,2.0,53.0,1.0,2.0,0.0,19.0,71.0,3.0,0.0,3.0,8.0,2.0,2.0,3.0,7.0,52.0,9.0,1.0,10.0,3.0,7.0,2.0,6.0,33.0,4.0,14.0,78.0,1.0,2.0,29.0,5.0,8.0,1.0,2.0,12.0,1.0,6.0,2.0,8.0,15.0,3.0,2.0,6.0,4.0,5.0,4.0,1.0,3.0,26.0,1.0,19.0,0.0,13.0,5.0,1.0,47.0
797,5.0,10.0,7.0,0.0,1.0,3.0,4.0,4.0,3.0,1.0,0.0,2.0,6.0,3.0,6.0,5.0,2.0,7.0,5.0,13.0,6.0,26.0,3.0,2.0,3.0,3.0,3.0,6.0,4.0,5.0,3.0,4.0,7.0,0.0,3.0,10.0,3.0,2.0,2.0,9.0,7.0,2.0,4.0,4.0,8.0,1.0,2.0,2.0,18.0,2.0,5.0,4.0,8.0,11.0,8.0,3.0,5.0,4.0,4.0,10.0,8.0,1.0
798,6.0,2.0,2.0,0.0,5.0,3.0,1.0,279.0,4.0,0.0,3.0,9.0,0.0,0.0,2.0,335.0,3.0,7.0,2.0,4.0,8.0,196.0,0.0,2.0,7.0,2.0,6.0,7.0,304.0,15.0,7.0,9.0,47.0,2.0,8.0,76.0,5.0,88.0,4.0,14.0,2.0,5.0,20.0,2.0,9.0,10.0,2.0,3.0,2.0,1.0,3.0,1.0,2.0,3.0,49.0,6.0,321.0,3.0,4.0,1.0,247.0,49.0
800,2.0,1.0,2.0,3.0,0.0,1.0,1.0,3.0,1.0,1.0,0.0,10.0,2.0,3.0,3.0,0.0,2.0,3.0,4.0,2.0,3.0,1.0,1.0,1.0,2.0,3.0,13.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,6.0,2.0,0.0,3.0,11.0,0.0,0.0,7.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0,1.0,3.0,0.0,2.0,2.0
801,6.0,153.0,5.0,75.0,6.0,40.0,1.0,180.0,64.0,1.0,1.0,21.0,3.0,1.0,6.0,3.0,3.0,4.0,5.0,19.0,345.0,53.0,1.0,69.0,10.0,57.0,9.0,71.0,162.0,13.0,1.0,13.0,4.0,1.0,1.0,18.0,137.0,9.0,0.0,26.0,2.0,0.0,5.0,3.0,82.0,10.0,1.0,56.0,4.0,14.0,83.0,2.0,7.0,81.0,3.0,1.0,6.0,2.0,3.0,28.0,3.0,0.0
803,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,5.0,1.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,36.0,0.0,9.0,0.0,82.0,2.0
804,7.0,54.0,189.0,8.0,79.0,632.0,368.0,191.0,146.0,109.0,10.0,58.0,11.0,5.0,5.0,147.0,750.0,86.0,5.0,30.0,2583.0,9.0,7.0,34.0,365.0,62.0,18.0,56.0,129.0,112.0,22.0,89.0,95.0,148.0,326.0,1023.0,23.0,1255.0,4.0,24.0,605.0,11.0,187.0,175.0,44.0,243.0,6.0,11.0,4.0,168.0,5.0,43.0,12.0,115.0,25.0,1.0,118.0,6.0,75.0,99.0,360.0,12.0
805,16.0,20.0,123.0,1.0,52.0,1788.0,57.0,81.0,57.0,38.0,12.0,53.0,5.0,289.0,15.0,114.0,21.0,502.0,11.0,120.0,8.0,549.0,92.0,290.0,527.0,205.0,39.0,129.0,359.0,17.0,4.0,771.0,69.0,155.0,184.0,327.0,13.0,2076.0,8.0,51.0,118.0,11.0,153.0,160.0,89.0,511.0,6.0,23.0,13.0,55.0,140.0,56.0,21.0,79.0,243.0,15.0,27.0,237.0,128.0,181.0,88.0,29.0
807,4.0,2.0,3.0,0.0,0.0,3.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,2.0,28.0,1.0,2.0,0.0,0.0,1.0,1.0,11.0,5.0,2.0,0.0,111.0,1.0,1.0,8.0,0.0,2.0,0.0,3.0,1.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,93.0,0.0,0.0,2.0,32.0,0.0,25.0,0.0
808,30.0,7.0,20.0,58.0,9.0,30.0,10.0,73.0,26.0,22.0,26.0,108.0,33.0,120.0,21.0,32.0,16.0,14.0,11.0,46.0,62.0,31.0,35.0,11.0,5.0,9.0,98.0,24.0,37.0,17.0,32.0,24.0,40.0,16.0,12.0,58.0,12.0,16.0,14.0,21.0,99.0,18.0,3.0,12.0,61.0,11.0,4.0,38.0,8.0,7.0,29.0,41.0,9.0,9.0,38.0,31.0,6.0,37.0,32.0,8.0,13.0,39.0
809,253.0,306.0,730.0,35.0,37.0,92.0,117.0,899.0,265.0,163.0,202.0,320.0,64.0,437.0,632.0,111.0,1265.0,1104.0,124.0,179.0,29.0,1395.0,25.0,195.0,645.0,451.0,383.0,131.0,534.0,649.0,529.0,1299.0,411.0,655.0,418.0,2734.0,145.0,762.0,90.0,147.0,851.0,283.0,293.0,499.0,105.0,694.0,44.0,250.0,5954.0,698.0,77.0,59.0,58.0,587.0,199.0,288.0,93.0,144.0,154.0,818.0,416.0,1042.0
81,12.0,31.0,2.0,3.0,13.0,1.0,143.0,355.0,359.0,10.0,2.0,1.0,5.0,59.0,2.0,9.0,2.0,55.0,6.0,9.0,1.0,47.0,8.0,21.0,69.0,4.0,103.0,62.0,406.0,86.0,2.0,104.0,167.0,254.0,60.0,124.0,335.0,326.0,1.0,15.0,179.0,3.0,17.0,261.0,329.0,20.0,13.0,239.0,4.0,149.0,47.0,1.0,6.0,412.0,146.0,4.0,3.0,61.0,15.0,137.0,31.0,461.0
811,54.0,116.0,27.0,15.0,73.0,2985.0,11.0,108.0,805.0,25.0,31.0,2075.0,8.0,8.0,202.0,26.0,6.0,36.0,8.0,17.0,6610.0,22.0,7.0,89.0,196.0,35.0,73.0,30.0,310.0,98.0,1768.0,65.0,53.0,13.0,20.0,25.0,51.0,15.0,18.0,45.0,1303.0,30.0,17.0,20.0,8.0,44.0,16.0,23.0,15.0,23.0,247.0,93.0,10.0,115.0,34.0,33.0,4.0,61.0,52.0,254.0,54.0,27.0
812,8.0,2.0,2.0,3.0,1.0,4.0,6.0,4.0,1.0,4.0,0.0,5.0,21.0,6.0,8.0,3.0,6.0,6.0,3.0,3.0,1.0,1.0,2.0,2.0,6.0,1.0,4.0,6.0,1.0,12.0,2.0,8.0,8.0,3.0,3.0,8.0,3.0,3.0,1.0,3.0,9.0,1.0,6.0,9.0,4.0,2.0,3.0,2.0,4.0,0.0,2.0,0.0,1.0,6.0,207.0,1.0,6.0,1.0,1.0,0.0,2.0,1.0
813,79.0,43.0,60.0,13.0,29.0,38.0,69.0,60.0,20.0,46.0,96.0,74.0,28.0,29.0,27.0,92.0,35.0,85.0,39.0,73.0,22.0,36.0,16.0,39.0,47.0,26.0,35.0,66.0,87.0,75.0,57.0,83.0,85.0,34.0,34.0,140.0,79.0,36.0,16.0,44.0,18.0,21.0,61.0,54.0,21.0,37.0,54.0,13.0,71.0,45.0,34.0,11.0,19.0,112.0,478.0,40.0,46.0,21.0,35.0,34.0,129.0,28.0
819,8.0,1.0,13.0,3.0,5.0,2.0,4.0,38.0,4.0,1.0,4.0,5.0,5.0,4.0,5.0,108.0,7.0,2.0,6.0,13.0,2.0,169.0,127.0,4.0,3.0,1.0,0.0,6.0,6.0,10.0,5.0,20.0,39.0,9.0,5.0,20.0,11.0,3.0,1.0,4.0,11.0,3.0,9.0,15.0,6.0,0.0,1.0,4.0,3.0,8.0,3.0,1.0,4.0,8.0,676.0,2.0,1.0,2.0,8.0,4.0,86.0,2.0
821,4.0,1.0,6.0,0.0,1.0,2.0,1.0,7.0,0.0,1.0,2.0,1.0,3.0,2.0,3.0,13.0,1.0,3.0,3.0,4.0,0.0,8.0,4.0,1.0,13.0,0.0,0.0,6.0,2.0,0.0,1.0,4.0,20.0,0.0,0.0,14.0,2.0,30.0,2.0,3.0,6.0,1.0,0.0,3.0,4.0,2.0,1.0,5.0,0.0,3.0,3.0,1.0,0.0,3.0,176.0,3.0,26.0,0.0,20.0,0.0,49.0,1.0
823,62.0,8.0,47.0,16.0,22.0,14.0,36.0,58.0,9.0,32.0,33.0,43.0,4.0,10.0,28.0,64.0,24.0,50.0,16.0,62.0,16.0,26.0,11.0,21.0,17.0,20.0,31.0,65.0,59.0,30.0,18.0,72.0,35.0,21.0,13.0,64.0,45.0,20.0,14.0,30.0,18.0,10.0,16.0,38.0,18.0,32.0,9.0,11.0,15.0,14.0,14.0,19.0,21.0,24.0,168.0,16.0,28.0,4.0,10.0,12.0,19.0,35.0
830,1.0,2.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,2.0,3.0,5.0,3.0,2.0,1.0,2.0,1.0,0.0,6.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,4.0,12.0,2.0,1.0,4.0,0.0,4.0,0.0,1.0,10.0,0.0,2.0,0.0,4.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0
833,73.0,147.0,117.0,3.0,92.0,50.0,68.0,62.0,320.0,50.0,80.0,46.0,20.0,954.0,32.0,67.0,12.0,3152.0,45.0,39.0,19.0,1012.0,12.0,327.0,523.0,34.0,12.0,53.0,37.0,81.0,149.0,42.0,76.0,1097.0,164.0,1107.0,200.0,1216.0,33.0,40.0,33.0,40.0,94.0,354.0,93.0,154.0,58.0,7.0,62.0,25.0,25.0,29.0,46.0,448.0,109.0,46.0,173.0,158.0,202.0,24.0,136.0,1280.0
835,23.0,210.0,25.0,77.0,4.0,61.0,12.0,188.0,54.0,11.0,62.0,736.0,10.0,1.0,409.0,18.0,5.0,26.0,504.0,15.0,478.0,21.0,14.0,10.0,320.0,173.0,99.0,177.0,253.0,124.0,16.0,214.0,482.0,83.0,106.0,118.0,85.0,577.0,3.0,18.0,1330.0,2.0,145.0,656.0,10.0,25.0,11.0,10.0,155.0,108.0,32.0,14.0,17.0,15.0,148.0,10.0,18.0,4.0,91.0,1364.0,10.0,263.0
837,589.0,102.0,229.0,37.0,67.0,1717.0,62.0,718.0,183.0,148.0,47.0,102.0,33.0,238.0,58.0,121.0,197.0,200.0,15.0,211.0,23.0,357.0,32.0,362.0,557.0,367.0,427.0,129.0,193.0,168.0,485.0,316.0,691.0,882.0,111.0,1370.0,212.0,771.0,49.0,107.0,119.0,48.0,209.0,1607.0,375.0,121.0,31.0,243.0,10.0,549.0,167.0,52.0,84.0,192.0,636.0,75.0,140.0,153.0,190.0,305.0,218.0,213.0
838,64731.0,8695.0,40598.0,3149.0,24762.0,85374.0,58611.0,94228.0,10411.0,31416.0,103769.0,68187.0,1226.0,39955.0,14808.0,26925.0,7676.0,65453.0,1803.0,90201.0,21520.0,55359.0,27187.0,36049.0,32392.0,28644.0,43681.0,117611.0,147906.0,151842.0,92706.0,198026.0,167937.0,48170.0,29367.0,105556.0,118139.0,47904.0,2508.0,14351.0,26370.0,3758.0,30902.0,28927.0,15794.0,19256.0,2075.0,15034.0,4890.0,24132.0,64192.0,39525.0,2646.0,69714.0,116590.0,3958.0,15091.0,23726.0,19414.0,60210.0,26530.0,19034.0
839,35.0,6.0,55.0,44.0,11.0,23.0,17.0,30.0,7.0,38.0,20.0,15.0,9.0,20.0,12.0,3.0,18.0,24.0,9.0,39.0,9.0,27.0,35.0,25.0,14.0,13.0,14.0,29.0,31.0,39.0,23.0,64.0,38.0,21.0,8.0,61.0,22.0,12.0,27.0,13.0,37.0,13.0,17.0,30.0,15.0,17.0,4.0,16.0,10.0,16.0,21.0,4.0,5.0,20.0,184.0,46.0,67.0,14.0,9.0,7.0,186.0,11.0
841,15.0,143.0,931.0,423.0,92.0,569.0,540.0,316.0,214.0,64.0,12.0,75.0,49.0,141.0,177.0,28.0,1177.0,153.0,14.0,28.0,7.0,317.0,11101.0,69.0,429.0,165.0,183.0,560.0,221.0,171.0,6.0,51.0,429.0,105.0,56.0,509.0,398.0,37.0,13.0,198.0,64.0,7.0,241.0,11.0,451.0,103.0,10.0,489.0,16.0,358.0,57.0,50.0,181.0,131.0,87.0,5.0,35.0,16.0,113.0,143.0,118.0,14.0
842,402.0,593.0,284.0,16.0,416.0,2142.0,1359.0,436.0,202.0,432.0,27.0,258.0,27.0,820.0,251.0,328.0,195.0,3317.0,40.0,66.0,20.0,2709.0,509.0,353.0,1130.0,510.0,367.0,1139.0,1883.0,83.0,1389.0,2122.0,1235.0,1768.0,161.0,1228.0,943.0,2213.0,57.0,160.0,162.0,46.0,470.0,2050.0,950.0,452.0,19.0,345.0,45.0,947.0,127.0,255.0,75.0,760.0,427.0,79.0,323.0,866.0,177.0,562.0,495.0,63.0
843,43.0,28.0,19.0,1.0,2.0,24.0,11.0,201.0,6.0,16.0,15.0,15.0,12.0,6.0,9.0,42.0,25.0,13.0,13.0,22.0,8.0,268.0,14.0,18.0,36.0,7.0,5.0,20.0,20.0,40.0,28.0,21.0,88.0,17.0,14.0,650.0,10.0,38.0,16.0,28.0,9.0,9.0,16.0,14.0,8.0,12.0,11.0,4.0,43.0,27.0,8.0,7.0,4.0,14.0,322.0,21.0,656.0,4.0,8.0,6.0,707.0,19.0
848,11.0,2.0,15.0,0.0,0.0,11.0,5.0,59.0,22.0,13.0,3.0,5.0,0.0,0.0,5.0,59.0,3.0,1.0,2.0,7.0,0.0,17.0,2.0,18.0,10.0,35.0,5.0,6.0,3.0,1.0,1.0,3.0,5.0,1.0,92.0,751.0,52.0,12.0,2.0,14.0,6.0,2.0,52.0,1.0,3.0,124.0,1.0,2.0,8.0,5.0,3.0,4.0,2.0,45.0,183.0,3.0,23.0,3.0,4.0,1.0,143.0,5.0
850,17.0,17.0,17.0,2.0,1.0,4.0,21.0,215.0,3.0,3.0,5.0,21.0,0.0,3.0,13.0,486.0,4093.0,5.0,3.0,43.0,4.0,102.0,6.0,5.0,18.0,12.0,10.0,11.0,6.0,43.0,4.0,67.0,176.0,6.0,19.0,140.0,7.0,20.0,4.0,19.0,13.0,5.0,40.0,10.0,3.0,8.0,3.0,3.0,10.0,22.0,5.0,8.0,7.0,6.0,1087.0,5.0,292.0,4.0,23.0,13.0,79.0,7.0
853,2974.0,489.0,1551.0,40.0,44.0,72.0,1041.0,4465.0,916.0,568.0,73.0,403.0,76.0,108.0,76.0,410.0,90.0,920.0,106.0,147.0,27.0,546.0,43.0,164.0,5856.0,848.0,2100.0,4299.0,1149.0,1256.0,4668.0,2105.0,136.0,1835.0,552.0,6426.0,428.0,75.0,44.0,380.0,239.0,40.0,914.0,5578.0,571.0,473.0,66.0,2137.0,5995.0,1826.0,1107.0,546.0,100.0,5073.0,2527.0,119.0,550.0,491.0,92.0,611.0,1102.0,146.0
854,5.0,3.0,7.0,1.0,1.0,2.0,0.0,11.0,2.0,2.0,4.0,1.0,3.0,3.0,3.0,21.0,1.0,2.0,4.0,13.0,1.0,8.0,1.0,1.0,0.0,0.0,1.0,2.0,4.0,16.0,1.0,27.0,9.0,4.0,1.0,18.0,2.0,2.0,1.0,2.0,0.0,2.0,16.0,3.0,0.0,7.0,1.0,3.0,2.0,0.0,1.0,1.0,3.0,1.0,3.0,0.0,12.0,0.0,2.0,0.0,74.0,3.0
857,39.0,17.0,6549.0,3.0,6.0,11.0,4.0,161.0,16.0,28.0,26.0,38.0,7.0,22.0,29.0,208.0,9.0,10.0,12.0,22.0,121.0,418.0,2.0,20.0,18.0,3.0,4.0,13.0,57.0,72.0,14.0,196.0,342.0,37.0,4.0,593.0,13.0,46.0,19.0,19.0,20.0,12.0,27.0,10.0,0.0,22.0,6.0,12.0,15.0,14.0,5.0,6.0,8.0,22.0,472.0,15.0,848.0,6.0,10.0,16.0,769.0,16.0
859,96.0,64.0,65.0,114.0,139.0,554.0,83.0,567.0,624.0,132.0,29.0,33.0,29.0,95.0,50.0,47.0,203.0,592.0,31.0,53.0,119.0,158.0,22.0,70.0,601.0,66.0,275.0,171.0,179.0,324.0,939.0,330.0,167.0,1274.0,102.0,342.0,90.0,43.0,47.0,35.0,40.0,25.0,167.0,1333.0,183.0,91.0,27.0,169.0,2159.0,89.0,260.0,286.0,33.0,181.0,1724.0,88.0,19.0,29.0,113.0,15.0,410.0,888.0
860,104.0,17.0,89.0,24.0,10.0,74.0,21.0,76.0,39.0,70.0,38.0,43.0,11.0,46.0,87.0,35.0,39.0,59.0,30.0,122.0,18.0,146.0,11.0,47.0,44.0,29.0,32.0,61.0,75.0,66.0,158.0,101.0,116.0,35.0,13.0,85.0,28.0,46.0,88.0,47.0,60.0,38.0,26.0,44.0,22.0,52.0,10.0,32.0,42.0,38.0,76.0,24.0,39.0,23.0,102.0,140.0,53.0,61.0,24.0,41.0,46.0,54.0
862,252.0,41.0,160.0,98.0,31.0,138.0,55.0,223.0,69.0,183.0,82.0,73.0,37.0,88.0,90.0,30.0,86.0,86.0,35.0,224.0,39.0,123.0,37.0,93.0,133.0,34.0,112.0,110.0,230.0,246.0,207.0,292.0,229.0,63.0,59.0,279.0,58.0,79.0,84.0,98.0,72.0,63.0,37.0,56.0,66.0,113.0,27.0,58.0,76.0,71.0,69.0,32.0,36.0,27.0,132.0,103.0,72.0,34.0,34.0,33.0,78.0,106.0
868,7.0,13.0,5.0,4.0,4.0,8.0,5.0,82.0,19.0,2.0,5.0,4.0,2.0,20.0,8.0,4.0,1.0,11.0,5.0,6.0,3.0,18.0,0.0,22.0,61.0,32.0,2.0,31.0,97.0,105.0,0.0,70.0,4.0,76.0,7.0,74.0,125.0,4.0,3.0,2.0,3.0,0.0,2.0,318.0,9.0,22.0,0.0,5.0,1.0,27.0,7.0,13.0,10.0,25.0,14.0,4.0,2.0,16.0,37.0,203.0,48.0,23.0
869,3238.0,52.0,1057.0,9.0,4.0,8.0,464.0,394.0,166.0,74.0,8.0,157.0,2.0,1.0,12.0,23.0,1631.0,65.0,4.0,21.0,6.0,11.0,5.0,334.0,868.0,74.0,652.0,364.0,244.0,109.0,140.0,142.0,967.0,6.0,69.0,275.0,159.0,457.0,3.0,34.0,22.0,4.0,240.0,78.0,67.0,552.0,2.0,3.0,11.0,174.0,29.0,8.0,9.0,84.0,366.0,4.0,166.0,6.0,348.0,10.0,71.0,15.0
87,11.0,1.0,8.0,0.0,2.0,2.0,5.0,2.0,1.0,0.0,7.0,2.0,0.0,0.0,3.0,1.0,3.0,8.0,1.0,10.0,1.0,10.0,5.0,3.0,6.0,0.0,0.0,5.0,5.0,1.0,1.0,2.0,11.0,4.0,1.0,8.0,7.0,9.0,1.0,6.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0,2.0,2.0,3.0,0.0,2.0,1.0,230.0,3.0,6.0,3.0,0.0,11.0,1.0,4.0
870,3.0,3.0,0.0,0.0,0.0,1.0,22.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,129.0,0.0,1.0,0.0,3.0,0.0,100.0,19.0,59.0,0.0,0.0,1.0,0.0,1.0,35.0,2.0,176.0,1.0,1.0,5.0,1.0,1.0,12.0,0.0,0.0,2.0,303.0,9.0,0.0,0.0,2.0,0.0,2.0,1.0,2.0,4.0,2.0,9.0,3.0,0.0,1.0,2.0,1.0,1.0,82.0
